[Node 3] 2025/12/10 12:35:13.192395 Node 3: initializing at localhost:8003 with 9 peers
[Node 3] 2025/12/10 12:45:16.400240 [Database] client 2038 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.427274 [Database] client 2039 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.447289 [Database] client 2040 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.472215 [Database] client 2041 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.498250 [Database] client 2042 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.526352 [Database] client 2043 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.550291 [Database] client 2044 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.568444 [Database] client 2045 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.587250 [Database] client 2046 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.617303 [Database] client 2047 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.651289 [Database] client 2048 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.676380 [Database] client 2049 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.699295 [Database] client 2050 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.721260 [Database] client 2051 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.741267 [Database] client 2052 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.774276 [Database] client 2053 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.802222 [Database] client 2054 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.822145 [Database] client 2055 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.848274 [Database] client 2056 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.871259 [Database] client 2057 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.888224 [Database] client 2058 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.913285 [Database] client 2059 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.936217 [Database] client 2060 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.961218 [Database] client 2061 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:16.985199 [Database] client 2062 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.007158 [Database] client 2063 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.029264 [Database] client 2064 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.052232 [Database] client 2065 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.079300 [Database] client 2066 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.104777 [Database] client 2067 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.126334 [Database] client 2068 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.150312 [Database] client 2069 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.169239 [Database] client 2070 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.192423 [Database] client 2071 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.223269 [Database] client 2072 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.254237 [Database] client 2073 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.282233 [Database] client 2074 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.309234 [Database] client 2075 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.331152 [Database] client 2076 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.355218 [Database] client 2077 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.375329 [Database] client 2078 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.403323 [Database] client 2079 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.431146 [Database] client 2080 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.450262 [Database] client 2081 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.476129 [Database] client 2082 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.506230 [Database] client 2083 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.527145 [Database] client 2084 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.548264 [Database] client 2085 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.569292 [Database] client 2086 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.592223 [Database] client 2087 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.611185 [Database] client 2088 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.629241 [Database] client 2089 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.659202 [Database] client 2090 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.682227 [Database] client 2091 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.703351 [Database] client 2092 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.727246 [Database] client 2093 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.760387 [Database] client 2094 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.784229 [Database] client 2095 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.817237 [Database] client 2096 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.840333 [Database] client 2097 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.864370 [Database] client 2098 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.902419 [Database] client 2099 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.936177 [Database] client 2100 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.959218 [Database] client 2101 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:17.982268 [Database] client 2102 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.006251 [Database] client 2103 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.033271 [Database] client 2104 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.063312 [Database] client 2105 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.080301 [Database] client 2106 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.114270 [Database] client 2107 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.160257 [Database] client 2108 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.187235 [Database] client 2109 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.213261 [Database] client 2110 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.245319 [Database] client 2111 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.279348 [Database] client 2112 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.306348 [Database] client 2113 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.335310 [Database] client 2114 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.359279 [Database] client 2115 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.397337 [Database] client 2116 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.435359 [Database] client 2117 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.474368 [Database] client 2118 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.500398 [Database] client 2119 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.527541 [Database] client 2120 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.558314 [Database] client 2121 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.577225 [Database] client 2122 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.612185 [Database] client 2123 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.637207 [Database] client 2124 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.661174 [Database] client 2125 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.683281 [Database] client 2126 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.706282 [Database] client 2127 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.732311 [Database] client 2128 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.761351 [Database] client 2129 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.788316 [Database] client 2130 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.814310 [Database] client 2131 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.842313 [Database] client 2132 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.864306 [Database] client 2133 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.894409 [Database] client 2134 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.932237 [Database] client 2135 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:18.979375 [Database] client 2136 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.010316 [Database] client 2137 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.038333 [Database] client 2138 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.060282 [Database] client 2139 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.090355 [Database] client 2140 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.110270 [Database] client 2141 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.158346 [Database] client 2142 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.194258 [Database] client 2143 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.250185 [Database] client 2144 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.276246 [Database] client 2145 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.312400 [Database] client 2146 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.331257 [Database] client 2147 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.356343 [Database] client 2148 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.382292 [Database] client 2149 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.409252 [Database] client 2150 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.435378 [Database] client 2151 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.455243 [Database] client 2152 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.476245 [Database] client 2153 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.507301 [Database] client 2154 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.530358 [Database] client 2155 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.574299 [Database] client 2156 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.603297 [Database] client 2157 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.641399 [Database] client 2158 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.691314 [Database] client 2159 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.750490 [Database] client 2160 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.792300 [Database] client 2161 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.815284 [Database] client 2162 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.845525 [Database] client 2163 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.870337 [Database] client 2164 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.904305 [Database] client 2165 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.925312 [Database] client 2166 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.956215 [Database] client 2167 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:19.974294 [Database] client 2168 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.006952 [Database] client 2169 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.032300 [Database] client 2170 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.057213 [Database] client 2171 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.079301 [Database] client 2172 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.101366 [Database] client 2173 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.129263 [Database] client 2174 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.170398 [Database] client 2175 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.193307 [Database] client 2176 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.235257 [Database] client 2177 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.262210 [Database] client 2178 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.284221 [Database] client 2179 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.307304 [Database] client 2180 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.331329 [Database] client 2181 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.349375 [Database] client 2182 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.369255 [Database] client 2183 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.397419 [Database] client 2184 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.421364 [Database] client 2185 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.448337 [Database] client 2186 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.478326 [Database] client 2187 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.537461 [Database] client 2188 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.562182 [Database] client 2189 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.589194 [Database] client 2190 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.620253 [Database] client 2191 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.642269 [Database] client 2192 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.666255 [Database] client 2193 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.683330 [Database] client 2194 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.709211 [Database] client 2195 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.729277 [Database] client 2196 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.750185 [Database] client 2197 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.772292 [Database] client 2198 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.801289 [Database] client 2199 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.826249 [Database] client 2200 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.845279 [Database] client 2201 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.869260 [Database] client 2202 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.898302 [Database] client 2203 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.927348 [Database] client 2204 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.954327 [Database] client 2205 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.972292 [Database] client 2206 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:20.996300 [Database] client 2207 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.019381 [Database] client 2208 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.037328 [Database] client 2209 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.063213 [Database] client 2210 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.087192 [Database] client 2211 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.111211 [Database] client 2212 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.137371 [Database] client 2213 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.163222 [Database] client 2214 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.194302 [Database] client 2215 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.220298 [Database] client 2216 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.259383 [Database] client 2217 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.278291 [Database] client 2218 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.323246 [Database] client 2219 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.350335 [Database] client 2220 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.381248 [Database] client 2221 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.411364 [Database] client 2222 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.451309 [Database] client 2223 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.475297 [Database] client 2224 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.494302 [Database] client 2225 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.515347 [Database] client 2226 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.546319 [Database] client 2227 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.576299 [Database] client 2228 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.605311 [Database] client 2229 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.619406 [Database] client 2230 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.646331 [Database] client 2231 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.671460 [Database] client 2232 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.700305 [Database] client 2233 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.719391 [Database] client 2234 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.744373 [Database] client 2235 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.767334 [Database] client 2236 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.798265 [Database] client 2237 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.841256 [Database] client 2238 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.864281 [Database] client 2239 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.905328 [Database] client 2240 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.934237 [Database] client 2241 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.968232 [Database] client 2242 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:21.996250 [Database] client 2243 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.027262 [Database] client 2244 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.046383 [Database] client 2245 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.064262 [Database] client 2246 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.094324 [Database] client 2247 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.116202 [Database] client 2248 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.142333 [Database] client 2249 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.159322 [Database] client 2250 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.182279 [Database] client 2251 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.204281 [Database] client 2252 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.235327 [Database] client 2253 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.270265 [Database] client 2254 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.309216 [Database] client 2255 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.331278 [Database] client 2256 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.351293 [Database] client 2257 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.380295 [Database] client 2258 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.411338 [Database] client 2259 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.440381 [Database] client 2260 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.474309 [Database] client 2261 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.500247 [Database] client 2262 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.519333 [Database] client 2263 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.546360 [Database] client 2264 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.567401 [Database] client 2265 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.593291 [Database] client 2266 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.613255 [Database] client 2267 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.648296 [Database] client 2268 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.675409 [Database] client 2269 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.706294 [Database] client 2270 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.736352 [Database] client 2271 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.773481 [Database] client 2272 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.801316 [Database] client 2273 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.836360 [Database] client 2274 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.856404 [Database] client 2275 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.890281 [Database] client 2276 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.914184 [Database] client 2277 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.945254 [Database] client 2278 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:22.987312 [Database] client 2279 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.009403 [Database] client 2280 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.032346 [Database] client 2281 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.064237 [Database] client 2282 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.088344 [Database] client 2283 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.116274 [Database] client 2284 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.153290 [Database] client 2285 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.170307 [Database] client 2286 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.203282 [Database] client 2287 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.241247 [Database] client 2288 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.271314 [Database] client 2289 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.296362 [Database] client 2290 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.312378 [Database] client 2291 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.361351 [Database] client 2292 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.384350 [Database] client 2293 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.409346 [Database] client 2294 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.441264 [Database] client 2295 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.484314 [Database] client 2296 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.502384 [Database] client 2297 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.527885 [Database] client 2298 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.578617 [Database] client 2299 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.615240 [Database] client 2300 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.653283 [Database] client 2301 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.689225 [Database] client 2302 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.717314 [Database] client 2303 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.742297 [Database] client 2304 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.764352 [Database] client 2305 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.784251 [Database] client 2306 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.805307 [Database] client 2307 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.824340 [Database] client 2308 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.846278 [Database] client 2309 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.876290 [Database] client 2310 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.915272 [Database] client 2311 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.946415 [Database] client 2312 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:23.980436 [Database] client 2313 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.011308 [Database] client 2314 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.039416 [Database] client 2315 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.063364 [Database] client 2316 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.119342 [Database] client 2317 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.142355 [Database] client 2318 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.165377 [Database] client 2319 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.184289 [Database] client 2320 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.206208 [Database] client 2321 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.249370 [Database] client 2322 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.269284 [Database] client 2323 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.297403 [Database] client 2324 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.321379 [Database] client 2325 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.347273 [Database] client 2326 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.380271 [Database] client 2327 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.408327 [Database] client 2328 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.433329 [Database] client 2329 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.456352 [Database] client 2330 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.489423 [Database] client 2331 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.516262 [Database] client 2332 initialized with balance 10 (bolt)
[Node 3] 2025/12/10 12:45:24.541458 [Database] client 2333 initialized with balance 10 (bolt)
